,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_64,PCI_65,PCI_302
26133,12.527204299890531,55.782998701830145,0.0,0.3083186719,-0.0016643,0.0039013,64.0,1,0,0
26134,12.527200098050786,55.78295224639257,0.0,0.3112476041,-0.0017108,0.0038971,64.0,1,0,0
26135,12.52719589622335,55.78290579095442,0.0,0.3142345972,-0.0017572,0.0038929,64.0,1,0,0
26136,12.527191694408236,55.78285933551574,0.0,0.3172780114,-0.0018037,0.0038887,64.0,1,0,0
26137,12.527187492605435,55.78281288007648,0.0,0.3203762388,-0.0018501,0.0038845,64.0,1,0,0
26138,12.527183290814948,55.782766424636634,0.0,0.3235277046,-0.0018966,0.0038803,64.0,1,0,0
26139,12.527179089036775,55.78271996919625,0.0,0.3267308683,-0.001943,0.0038761,64.0,1,0,0
26140,12.52717488727092,55.7826735137553,0.0,0.3299842245,-0.0019895,0.0038719,64.0,1,0,0
26141,12.527170685517378,55.78262705831378,0.0,0.3332863032,-0.0020359,0.0038677,64.0,1,0,0
26142,12.527166483776151,55.782580602871704,0.0,0.3366356707,-0.0020824,0.0038635,64.0,1,0,0
26143,12.527162282047238,55.782534147429054,0.0,0.3400309297,-0.0021289,0.0038593,64.0,1,0,0
26144,12.527158080330642,55.78248769198586,0.0,0.3434707191,-0.0021753,0.0038551,64.0,1,0,0
26145,12.527153878626356,55.78244123654209,0.0,0.3469537145,-0.0022218,0.0038509,64.0,1,0,0
26146,12.527149676934387,55.78239478109776,0.0,0.3504786279,-0.0022682,0.0038467,64.0,1,0,0
26147,12.527145475254734,55.782348325652855,0.0,0.3540442071,-0.0023147,0.0038425,64.0,1,0,0
26148,12.527141273587395,55.782301870207405,0.0,0.357649236,-0.0023611,0.0038383,64.0,1,0,0
26149,12.52713707193237,55.78225541476138,0.0,0.3612925335,-0.0024076,0.0038341,64.0,1,0,0
26150,12.527132870289659,55.7822089593148,0.0,0.3649729538,-0.002454,0.0038299,64.0,1,0,0
26151,12.527128668659262,55.78216250386764,0.0,0.3686893851,-0.0025005,0.0038257,64.0,1,0,0
26152,12.52712446704118,55.78211604841993,0.0,0.3724407493,-0.002547,0.0038215,64.0,1,0,0
26153,12.527120265435412,55.78206959297167,0.0,0.3762260015,-0.0025934,0.0038173,64.0,1,0,0
26154,12.527116063841957,55.78202313752283,0.0,0.3800441291,-0.0026399,0.0038131,64.0,1,0,0
26155,12.527111862260817,55.78197668207342,0.0,0.3838941512,-0.0026863,0.0038089,64.0,1,0,0
26156,12.52710766069199,55.781930226623466,0.0,0.3877751179,-0.0027328,0.0038047,64.0,1,0,0
26157,12.52710345913548,55.78188377117293,0.0,0.3916861093,-0.0027792,0.0038005,64.0,1,0,0
26158,12.527099257591283,55.781837315721845,0.0,0.3956262349,-0.0028257,0.0037963,64.0,1,0,0
26159,12.5270950560594,55.78179086027019,0.0,0.3995946329,-0.0028721,0.0037921,64.0,1,0,0
26160,12.52709085453983,55.781744404817985,0.0,0.4035904695,-0.0029186,0.0037879,64.0,1,0,0
26161,12.527086653032573,55.78169794936519,0.0,0.4076129375,-0.0029651,0.0037837,64.0,1,0,0
26162,12.52708245153763,55.781651493911845,0.0,0.4116612564,-0.0030115,0.0037795,64.0,1,0,0
26163,12.527078250055002,55.78160503845794,0.0,0.4157346709,-0.003058,0.0037753,64.0,1,0,0
26164,12.527074048584687,55.781558583003466,0.0,0.4198324507,-0.0031044,0.003771,64.0,1,0,0
26165,12.527069847126684,55.78151212754844,0.0,0.4239538891,-0.0031509,0.0037668,64.0,1,0,0
26166,12.527065645680997,55.78146567209284,0.0,0.4280983029,-0.0031973,0.0037626,64.0,1,0,0
26167,12.527061444247622,55.78141921663668,0.0,0.4322650312,-0.0032438,0.0037584,64.0,1,0,0
26168,12.527057242826563,55.78137276117996,0.0,0.4364534349,-0.0032902,0.0037542,64.0,1,0,0
26169,12.527053041417814,55.78132630572267,0.0,0.440662896,-0.0033367,0.00375,64.0,1,0,0
26170,12.527048840021381,55.78127985026482,0.0,0.4448928168,-0.0033831,0.0037458,64.0,1,0,0
26171,12.527044638637259,55.78123339480641,0.0,0.4491426192,-0.0034296,0.0037416,64.0,1,0,0
26172,12.527040437265452,55.78118693934743,0.0,0.4534117441,-0.0034761,0.0037374,64.0,1,0,0
26173,12.527036235905959,55.781140483887896,0.0,0.4576996509,-0.0035225,0.0037332,64.0,1,0,0
26174,12.527032034558777,55.781094028427795,0.0,0.4620058166,-0.003569,0.003729,64.0,1,0,0
26175,12.52702783322391,55.78104757296714,0.0,0.4663297354,-0.0036154,0.0037248,64.0,1,0,0
