,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_3,PCI_4,PCI_6,PCI_7,PCI_20,PCI_40,PCI_184,PCI_237
73,-78.941049,36.002044288,0.0,0.3864879666,-0.0004907,-0.003618,3.0,1,0,0,0,0,0,0,0
74,-78.941049,36.002019744,0.0,0.3868810776,-0.0005153,-0.003618,3.0,1,0,0,0,0,0,0,0
75,-78.941049,36.0019952,0.0,0.3872929404,-0.0005398,-0.003618,3.0,1,0,0,0,0,0,0,0
76,-78.941049,36.001970656,0.0,0.3877234952,-0.0005643,-0.003618,3.0,1,0,0,0,0,0,0,0
77,-78.941049,36.001946112,0.0,0.3881726798,-0.0005889,-0.003618,3.0,1,0,0,0,0,0,0,0
78,-78.941049,36.001921568,0.0,0.3886404297,-0.0006134,-0.003618,3.0,1,0,0,0,0,0,0,0
79,-78.941049,36.001897024,0.0,0.3891266778,-0.000638,-0.003618,3.0,1,0,0,0,0,0,0,0
80,-78.941049,36.00187248,0.0,0.389631355,-0.0006625,-0.003618,3.0,1,0,0,0,0,0,0,0
81,-78.941049,36.001847936,0.0,0.3901543896,-0.0006871,-0.003618,3.0,1,0,0,0,0,0,0,0
82,-78.941049,36.001823392,0.0,0.390695708,-0.0007116,-0.003618,3.0,1,0,0,0,0,0,0,0
83,-78.941049,36.001798848,0.0,0.3912552343,-0.0007362,-0.003618,3.0,1,0,0,0,0,0,0,0
84,-78.941049,36.001774304,0.0,0.3918328905,-0.0007607,-0.003618,3.0,1,0,0,0,0,0,0,0
85,-78.941049,36.00174976,0.0,0.3924285965,-0.0007852,-0.003618,3.0,1,0,0,0,0,0,0,0
86,-78.941049,36.001725216,0.0,0.3930422702,-0.0008098,-0.003618,3.0,1,0,0,0,0,0,0,0
87,-78.941049,36.001700672,0.0,0.3936738277,-0.0008343,-0.003618,3.0,1,0,0,0,0,0,0,0
88,-78.941049,36.001676128,0.0,0.394323183,-0.0008589,-0.003618,3.0,1,0,0,0,0,0,0,0
89,-78.941049,36.001651584,0.0,0.3949902483,-0.0008834,-0.003618,3.0,1,0,0,0,0,0,0,0
90,-78.941049,36.00162704,0.0,0.395674934,-0.000908,-0.003618,3.0,1,0,0,0,0,0,0,0
91,-78.941049,36.001602496000004,0.0,0.3963771489,-0.0009325,-0.003618,3.0,1,0,0,0,0,0,0,0
92,-78.941049,36.001577952,0.0,0.3970967999,-0.000957,-0.003618,3.0,1,0,0,0,0,0,0,0
93,-78.941049,36.001553408,0.0,0.3978337924,-0.0009816,-0.003618,3.0,1,0,0,0,0,0,0,0
94,-78.941049,36.001528864,0.0,0.3985880302,-0.0010061,-0.003618,3.0,1,0,0,0,0,0,0,0
95,-78.941049,36.00150432,0.0,0.3993594157,-0.0010307,-0.003618,3.0,1,0,0,0,0,0,0,0
96,-78.941049,36.001479776000004,0.0,0.4001478496,-0.0010552,-0.003618,3.0,1,0,0,0,0,0,0,0
97,-78.941049,36.001455232,0.0,0.4009532314,-0.0010798,-0.003618,3.0,1,0,0,0,0,0,0,0
98,-78.941049,36.001430688,0.0,0.4017754591,-0.0011043,-0.003618,3.0,1,0,0,0,0,0,0,0
99,-78.941049,36.001406144,0.0,0.4026144296,-0.0011289,-0.003618,3.0,1,0,0,0,0,0,0,0
100,-78.941049,36.0013816,0.0,0.4034700384,-0.0011534,-0.003618,3.0,1,0,0,0,0,0,0,0
101,-78.941049,36.001357056,0.0,0.4043421798,-0.0011779,-0.003618,3.0,1,0,0,0,0,0,0,0
102,-78.941049,36.001332512,0.0,0.4052307472,-0.0012025,-0.003618,3.0,1,0,0,0,0,0,0,0
103,-78.941049,36.001307968,0.0,0.4061356327,-0.001227,-0.003618,3.0,1,0,0,0,0,0,0,0
104,-78.941049,36.001283424,0.0,0.4070567275,-0.0012516,-0.003618,3.0,1,0,0,0,0,0,0,0
105,-78.941049,36.00125888,0.0,0.4079939218,-0.0012761,-0.003618,3.0,1,0,0,0,0,0,0,0
106,-78.941049,36.001234336,0.0,0.4089471049,-0.0013007,-0.003618,3.0,1,0,0,0,0,0,0,0
107,-78.941049,36.001209792,0.0,0.4099161653,-0.0013252,-0.003618,3.0,1,0,0,0,0,0,0,0
108,-78.941049,36.001185248,0.0,0.4109009906,-0.0013498,-0.003618,3.0,1,0,0,0,0,0,0,0
109,-78.941049,36.001160704,0.0,0.4119014679,-0.0013743,-0.003618,3.0,1,0,0,0,0,0,0,0
110,-78.941049,36.00113616,0.0,0.4129174832,-0.0013988,-0.003618,3.0,1,0,0,0,0,0,0,0
111,-78.941049,36.001111616,0.0,0.4139489222,-0.0014234,-0.003618,3.0,1,0,0,0,0,0,0,0
112,-78.941049,36.001087072,0.0,0.4149956699,-0.0014479,-0.003618,3.0,1,0,0,0,0,0,0,0
113,-78.941049,36.001062528,0.0,0.4160576108,-0.0014725,-0.003618,3.0,1,0,0,0,0,0,0,0
114,-78.941049,36.001037984,0.0,0.4171346287,-0.001497,-0.003618,3.0,1,0,0,0,0,0,0,0
115,-78.941049,36.00101344,0.0,0.4182266073,-0.0015216,-0.003618,3.0,1,0,0,0,0,0,0,0
116,-78.941049,36.000988896,0.0,0.4193334296,-0.0015461,-0.003618,3.0,1,0,0,0,0,0,0,0
117,-78.941049,36.000964352000004,0.0,0.4204549784,-0.0015706,-0.003618,3.0,1,0,0,0,0,0,0,0
118,-78.941049,36.000939808,0.0,0.4215911362,-0.0015952,-0.003618,3.0,1,0,0,0,0,0,0,0
119,-78.941049,36.000915264,0.0,0.4227417853,-0.0016197,-0.003618,3.0,1,0,0,0,0,0,0,0
120,-78.941049,36.00089072,0.0,0.4239068075,-0.0016443,-0.003618,3.0,1,0,0,0,0,0,0,0
121,-78.941049,36.000866176,0.0,0.4250860848,-0.0016688,-0.003618,3.0,1,0,0,0,0,0,0,0
122,-78.941049,36.000841632000004,0.0,0.4262794987,-0.0016934,-0.003618,3.0,1,0,0,0,0,0,0,0
123,-78.941049,36.000817088,0.0,0.427486931,-0.0017179,-0.003618,3.0,1,0,0,0,0,0,0,0
124,-78.941049,36.000792544,0.0,0.4287082632,-0.0017425,-0.003618,3.0,1,0,0,0,0,0,0,0
125,-78.941049,36.000768,0.0,0.4299433767,-0.001767,-0.003618,3.0,1,0,0,0,0,0,0,0
126,-78.941049,36.000743456,0.0,0.4311921533,-0.0017915,-0.003618,3.0,1,0,0,0,0,0,0,0
127,-78.941049,36.000718912,0.0,0.4324544745,-0.0018161,-0.003618,3.0,1,0,0,0,0,0,0,0
128,-78.941049,36.000694368,0.0,0.433730222,-0.0018406,-0.003618,3.0,1,0,0,0,0,0,0,0
129,-78.941049,36.000669824,0.0,0.4350192778,-0.0018652,-0.003618,3.0,1,0,0,0,0,0,0,0
130,-78.941049,36.00064528,0.0,0.4363215239,-0.0018897,-0.003618,3.0,1,0,0,0,0,0,0,0
131,-78.941049,36.000620736,0.0,0.4376368426,-0.0019143,-0.003618,3.0,1,0,0,0,0,0,0,0
132,-78.941049,36.000596192,0.0,0.4389651162,-0.0019388,-0.003618,3.0,1,0,0,0,0,0,0,0
133,-78.941049,36.000571648,0.0,0.4403062277,-0.0019634,-0.003618,3.0,1,0,0,0,0,0,0,0
134,-78.941049,36.000547104,0.0,0.44166006,-0.0019879,-0.003618,3.0,1,0,0,0,0,0,0,0
135,-78.941049,36.00052256,0.0,0.4430264965,-0.0020124,-0.003618,3.0,1,0,0,0,0,0,0,0
136,-78.941049,36.000498016,0.0,0.4444054209,-0.002037,-0.003618,3.0,1,0,0,0,0,0,0,0
137,-78.941049,36.000473472,0.0,0.4457967174,-0.0020615,-0.003618,3.0,1,0,0,0,0,0,0,0
